,Date,Open,High,Low,Close,Adj Close,Volume,smooth_ma
269,2015-11-04,8104.899901999999,8116.100098000001,8027.299805,8040.200195,8040.200195,122100.0,8016.2793204351165
270,2015-11-05,8030.350098000001,8031.200195,7944.100098000001,7955.450195,7955.450195,132100.0,7979.989417515813
271,2015-11-06,7956.549805,8002.649901999999,7926.149901999999,7954.299805,7954.299805,219500.0,7955.219514727841
272,2015-11-09,7788.25,7937.75,7771.700195,7915.200195,7915.200195,211800.0,7938.409556195293
273,2015-11-10,7877.600098000001,7885.100098000001,7772.850098000001,7783.350098000001,7783.350098000001,165200.0,7908.893877453108
274,2015-11-13,7762.450195,7775.100098000001,7730.899901999999,7762.25,7762.25,160900.0,7899.444752102664
275,2015-11-16,7732.950195,7838.850098000001,7714.149901999999,7806.600098000001,7806.600098000001,149500.0,7893.31690251657
276,2015-11-17,7848.75,7860.450195,7793.0,7837.549805,7837.549805,145000.0,7887.021630728488
277,2015-11-18,7823.149901999999,7843.399901999999,7725.049805,7731.799805,7731.799805,143600.0,7879.104268910133
278,2015-11-19,7788.5,7854.899901999999,7765.450195,7842.75,7842.75,132600.0,7879.775059780114
279,2015-11-20,7841.899901999999,7906.950195,7817.799805,7856.549805,7856.549805,151900.0,7888.764364811526
280,2015-11-23,7869.5,7877.5,7825.200195,7849.25,7849.25,127000.0,7895.405169838451
281,2015-11-24,7837.0,7870.350098000001,7812.649901999999,7831.600098000001,7831.600098000001,130600.0,7903.9044172901
282,2015-11-26,7837.149901999999,7897.100098000001,7832.0,7883.799805,7883.799805,219800.0,7907.8252288200865
283,2015-11-27,7910.600098000001,7959.299805,7879.450195,7942.700195,7942.700195,150300.0,7901.585896417217
284,2015-11-30,7936.25,7966.0,7922.799805,7935.25,7935.25,216300.0,7884.487897214757
285,2015-12-01,7958.149901999999,7972.149901999999,7934.149901999999,7954.899901999999,7954.899901999999,138600.0,7867.475326469792
286,2015-12-02,7976.700195,7979.299805,7910.799805,7931.350098000001,7931.350098000001,126300.0,7843.79316483125
287,2015-12-03,7902.299805,7912.299805,7853.299805,7864.149901999999,7864.149901999999,125700.0,7810.751284141071
288,2015-12-04,7817.600098000001,7821.399901999999,7775.700195,7781.899901999999,7781.899901999999,152500.0,7792.543929978061
289,2015-12-07,7816.549805,7825.399901999999,7746.049805,7765.399901999999,7765.399901999999,137600.0,7766.530539266909
290,2015-12-08,7738.5,7771.25,7685.450195,7701.700195,7701.700195,135100.0,7749.890434371636
291,2015-12-09,7695.5,7702.850098000001,7606.899901999999,7612.5,7612.5,140000.0,7742.891786889973
292,2015-12-10,7643.299805,7691.950195,7610.0,7683.299805,7683.299805,140800.0,7744.035803334263
293,2015-12-11,7699.600098000001,7703.049805,7575.299805,7610.450195,7610.450195,167800.0,7758.36641685794
294,2015-12-14,7558.200195,7663.950195,7551.049805,7650.049805,7650.049805,148900.0,7758.878385163947
295,2015-12-15,7659.149901999999,7705.0,7625.100098000001,7700.899901999999,7700.899901999999,134300.0,7769.674357997669
296,2015-12-16,7725.25,7776.600098000001,7715.75,7750.899901999999,7750.899901999999,154300.0,7772.020892283717
297,2015-12-17,7783.049805,7852.899901999999,7737.549805,7844.350098000001,7844.350098000001,175900.0,7785.439364100328
298,2015-12-18,7828.899901999999,7836.149901999999,7753.350098000001,7761.950195,7761.950195,191400.0,7796.240855657425
299,2015-12-21,7745.649901999999,7840.75,7733.450195,7834.450195,7834.450195,126300.0,7814.656433706364
300,2015-12-22,7829.399901999999,7846.299805,7776.850098000001,7786.100098000001,7786.100098000001,125700.0,7830.984113891168
301,2015-12-23,7830.450195,7871.450195,7826.100098000001,7865.950195,7865.950195,117900.0,7840.307811906715
302,2015-12-24,7888.75,7888.75,7835.5,7861.049805,7861.049805,93500.0,7855.456709920042
303,2015-12-28,7863.200195,7937.200195,7863.0,7925.149901999999,7925.149901999999,122900.0,7846.291437788607
304,2015-12-29,7929.200195,7942.149901999999,7902.75,7928.950195,7928.950195,113000.0,7837.48550410452
305,2015-12-30,7938.600098000001,7944.75,7889.850098000001,7896.25,7896.25,106800.0,7823.701860661017
306,2015-12-31,7897.799805,7955.549805,7891.149901999999,7946.350098000001,7946.350098000001,150900.0,7787.215852709443
307,,,,,,,,7760.663602036666
308,2016-01-04,7924.549805,7937.549805,7781.100098000001,7791.299805,7791.299805,134700.0,7732.547387174286
309,2016-01-05,7828.399901999999,7831.200195,7763.25,7784.649901999999,7784.649901999999,145200.0,7700.797732577959
310,2016-01-06,7788.049805,7800.950195,7721.200195,7741.0,7741.0,147100.0,7681.026613923966
311,2016-01-07,7673.350098000001,7674.950195,7556.600098000001,7568.299805,7568.299805,188900.0,7660.422784077686
312,2016-01-08,7611.649901999999,7634.100098000001,7581.049805,7601.350098000001,7601.350098000001,157400.0,7628.619501352302
313,2016-01-11,7527.450195,7605.100098000001,7494.350098000001,7563.850098000001,7563.850098000001,189000.0,7588.959572587687
314,2016-01-12,7587.200195,7588.299805,7487.799805,7510.299805,7510.299805,163900.0,7566.97964764659
315,2016-01-13,7557.899901999999,7590.950195,7425.799805,7562.399901999999,7562.399901999999,215200.0,7530.168241554221
316,2016-01-14,7467.399901999999,7604.799805,7443.799805,7536.799805,7536.799805,200800.0,7493.972750617904
317,2016-01-15,7561.649901999999,7566.5,7427.299805,7437.799805,7437.799805,197500.0,7483.755242672489
318,2016-01-18,7420.350098000001,7463.649901999999,7336.399901999999,7351.0,7351.0,233600.0,7476.954479719277
319,2016-01-19,7381.799805,7462.75,7364.149901999999,7435.100098000001,7435.100098000001,188300.0,7471.35383975938
320,2016-01-20,7357.0,7470.899901999999,7241.5,7309.299805,7309.299805,225600.0,7464.681848650897
321,2016-01-21,7376.649901999999,7398.700195,7250.0,7276.799805,7276.799805,240700.0,7478.805842415056
322,2016-01-22,7355.700195,7433.399901999999,7327.600098000001,7422.450195,7422.450195,229200.0,7489.826464212905
323,2016-01-25,7468.75,7487.149901999999,7421.200195,7436.149901999999,7436.149901999999,163200.0,7484.929798611061
324,2016-01-27,7469.600098000001,7477.899901999999,7419.700195,7437.75,7437.75,187600.0,7467.339799523767
325,2016-01-28,7426.5,7468.850098000001,7409.600098000001,7424.649901999999,7424.649901999999,274500.0,7458.2912567346575
326,2016-01-29,7413.350098000001,7575.649901999999,7402.799805,7563.549805,7563.549805,298700.0,7462.692519772564
327,2016-02-01,7589.5,7600.450195,7541.25,7555.950195,7555.950195,200400.0,7451.915016947912
328,2016-02-02,7566.649901999999,7576.299805,7428.049805,7455.549805,7455.549805,230200.0,7429.9557566696385
329,2016-02-03,7392.450195,7419.399901999999,7350.299805,7361.799805,7361.799805,192000.0,7399.347819288261
330,2016-02-04,7411.450195,7457.049805,7365.950195,7404.0,7404.0,222700.0,7338.919573389939
331,2016-02-05,7418.25,7503.149901999999,7406.649901999999,7489.100098000001,7489.100098000001,249800.0,7287.781090762804
332,2016-02-08,7489.700195,7512.549805,7363.200195,7387.25,7387.25,171500.0,7269.948105653831
333,2016-02-09,7303.950195,7323.450195,7275.149901999999,7298.200195,7298.200195,212100.0,7238.276947703283
334,2016-02-10,7264.299805,7271.850098000001,7177.75,7215.700195,7215.700195,246900.0,7219.73026874567
335,2016-02-11,7203.600098000001,7208.649901999999,6959.950195,6976.350098000001,6976.350098000001,292300.0,7215.733087496289
336,2016-02-12,7023.649901999999,7034.799805,6869.0,6980.950195,6980.950195,333900.0,7215.021217853961
337,2016-02-15,7057.350098000001,7182.799805,7056.799805,7162.950195,7162.950195,354200.0,7217.811016017681
338,2016-02-16,7201.25,7204.649901999999,7037.700195,7048.25,7048.25,253800.0,7202.345128729442
339,2016-02-17,7058.850098000001,7123.700195,6960.649901999999,7108.450195,7108.450195,260000.0,7176.110138196665
340,2016-02-18,7177.399901999999,7215.100098000001,7127.850098000001,7191.75,7191.75,246700.0,7146.751561025712
341,2016-02-19,7170.549805,7226.850098000001,7145.950195,7210.75,7210.75,192300.0,7130.037052307754
342,2016-02-22,7208.850098000001,7252.399901999999,7200.700195,7234.549805,7234.549805,154400.0,7109.61030269236
343,2016-02-23,7240.299805,7241.700195,7090.700195,7109.549805,7109.549805,194400.0,7125.708803022024
344,2016-02-24,7075.0,7090.799805,7009.75,7018.700195,7018.700195,199700.0,7160.443273733164
345,2016-02-25,7029.850098000001,7034.200195,6961.399901999999,6970.600098000001,6970.600098000001,283100.0,7205.465677199855
346,2016-02-26,7039.299805,7052.899901999999,6985.100098000001,7029.75,7029.75,206700.0,7245.44916588559
347,2016-02-29,7050.450195,7094.600098000001,6825.799805,6987.049805,6987.049805,473400.0,7279.7135429019345
348,2016-03-01,7038.25,7235.5,7035.100098000001,7222.299805,7222.299805,275100.0,7315.725866058802
349,2016-03-02,7321.700195,7380.350098000001,7308.149901999999,7368.850098000001,7368.850098000001,338500.0,7340.072156907545
350,2016-03-03,7429.549805,7483.950195,7406.049805,7475.600098000001,7475.600098000001,278600.0,7364.376162349324
351,2016-03-04,7505.399901999999,7505.899901999999,7444.100098000001,7485.350098000001,7485.350098000001,281700.0,7389.286710585135
352,2016-03-08,7486.399901999999,7527.149901999999,7442.149901999999,7485.299805,7485.299805,257000.0,7399.474337358688
353,2016-03-09,7436.100098000001,7539.0,7424.299805,7531.799805,7531.799805,245100.0,7413.656574878875
354,2016-03-10,7545.350098000001,7547.100098000001,7447.399901999999,7486.149901999999,7486.149901999999,224700.0,7427.784179181894
355,2016-03-11,7484.850098000001,7543.950195,7460.600098000001,7510.200195,7510.200195,198700.0,7453.007881870195
356,2016-03-14,7542.600098000001,7583.700195,7515.049805,7538.75,7538.75,166900.0,7488.899613031595
357,2016-03-15,7535.850098000001,7545.200195,7452.799805,7460.600098000001,7460.600098000001,193700.0,7521.185368598511
358,2016-03-16,7457.049805,7508.0,7405.149901999999,7498.75,7498.75,195400.0,7549.087458798723
359,2016-03-17,7557.399901999999,7585.299805,7479.399901999999,7512.549805,7512.549805,239600.0,7558.517835827477
360,2016-03-18,7534.649901999999,7613.600098000001,7517.899901999999,7604.350098000001,7604.350098000001,237400.0,7564.015287852123
361,2016-03-21,7619.200195,7713.549805,7617.700195,7704.25,7704.25,196800.0,7588.470274587534
362,2016-03-22,7695.549805,7728.200195,7643.799805,7714.899901999999,7714.899901999999,208900.0,7609.888792789315
363,2016-03-23,7717.450195,7726.850098000001,7670.600098000001,7716.5,7716.5,199600.0,7624.626080247984
364,2016-03-28,7741.0,7749.399901999999,7587.700195,7615.100098000001,7615.100098000001,242400.0,7643.793755212558
365,2016-03-29,7606.549805,7652.899901999999,7582.25,7597.0,7597.0,216800.0,7637.994675182192
366,2016-03-30,7651.100098000001,7741.950195,7643.450195,7735.200195,7735.200195,232600.0,7634.616878441879
367,2016-03-31,7727.649901999999,7777.600098000001,7702.0,7738.399901999999,7738.399901999999,380100.0,7622.021637950182
368,2016-04-01,7718.049805,7740.149901999999,7666.100098000001,7713.049805,7713.049805,183900.0,7612.475717528728
369,2016-04-04,7733.149901999999,7764.450195,7704.399901999999,7758.799805,7758.799805,155500.0,7620.893458167481
370,2016-04-05,7736.299805,7736.299805,7588.649901999999,7603.200195,7603.200195,203800.0,7633.4729920006985
371,2016-04-06,7636.049805,7638.649901999999,7591.75,7614.350098000001,7614.350098000001,165600.0,7664.469735286313
372,2016-04-07,7630.399901999999,7630.75,7535.850098000001,7546.450195,7546.450195,234400.0,7700.216943816839
373,2016-04-08,7542.350098000001,7569.350098000001,7526.700195,7555.200195,7555.200195,143400.0,7730.864523271577
374,2016-04-11,7577.799805,7678.799805,7516.850098000001,7671.399901999999,7671.399901999999,179800.0,7756.748134947066
375,2016-04-12,7669.25,7717.399901999999,7663.350098000001,7708.950195,7708.950195,163400.0,7777.112659240343
376,2016-04-13,7777.149901999999,7864.799805,7772.200195,7850.450195,7850.450195,220400.0,7788.246537206009
377,2016-04-18,7908.149901999999,7920.600098000001,7842.75,7914.700195,7914.700195,184600.0,7813.161303605149
378,2016-04-20,7950.049805,7950.399901999999,7877.549805,7914.75,7914.75,205300.0,7836.981103375842
379,2016-04-21,7953.649901999999,7978.450195,7884.100098000001,7912.049805,7912.049805,223700.0,7838.448088607865
380,2016-04-22,7891.799805,7923.350098000001,7873.350098000001,7899.299805,7899.299805,183300.0,7840.06976237817
381,2016-04-25,7894.799805,7911.0,7827.0,7855.049805,7855.049805,146300.0,7835.1883537527165
382,2016-04-26,7828.149901999999,7974.5,7822.549805,7962.649901999999,7962.649901999999,202400.0,7822.590017502328
383,2016-04-27,7942.0,7991.0,7940.549805,7979.899901999999,7979.899901999999,206800.0,7806.01284428771
384,2016-04-28,7967.399901999999,7992.0,7834.450195,7847.25,7847.25,292500.0,7795.939580818037
385,2016-04-29,7844.25,7889.049805,7788.700195,7849.799805,7849.799805,243700.0,7787.012525701174
386,2016-05-02,7822.700195,7829.799805,7777.299805,7805.899901999999,7805.899901999999,146300.0,7798.303565601006
387,2016-05-03,7824.799805,7890.25,7735.149901999999,7747.0,7747.0,186500.0,7811.088742658006
388,2016-05-04,7724.149901999999,7749.0,7697.25,7706.549805,7706.549805,199700.0,7816.483221992577
389,2016-05-05,7731.0,7777.549805,7706.850098000001,7735.5,7735.5,185100.0,7828.471319136494
390,2016-05-06,7717.649901999999,7738.899901999999,7678.350098000001,7733.450195,7733.450195,163600.0,7826.532545259851
391,2016-05-09,7755.25,7873.649901999999,7753.549805,7866.049805,7866.049805,160600.0,7831.420753079872
392,2016-05-10,7873.549805,7896.899901999999,7837.700195,7887.799805,7887.799805,162000.0,7839.896359782747
393,2016-05-11,7804.649901999999,7893.100098000001,7780.899901999999,7848.850098000001,7848.850098000001,214100.0,7844.218294385211
394,2016-05-12,7871.450195,7916.049805,7849.649901999999,7900.399901999999,7900.399901999999,152700.0,7835.529952615895
395,2016-05-13,7881.0,7881.0,7784.200195,7814.899901999999,7814.899901999999,179500.0,7823.268558670767
396,2016-05-16,7831.200195,7873.899901999999,7772.149901999999,7860.75,7860.75,205200.0,7810.094451003514
397,2016-05-17,7896.850098000001,7940.100098000001,7879.700195,7890.75,7890.75,183400.0,7801.345257717298
398,2016-05-18,7846.75,7882.049805,7810.75,7870.149901999999,7870.149901999999,156400.0,7820.424492614827
399,2016-05-19,7875.5,7876.200195,7766.799805,7783.399901999999,7783.399901999999,170400.0,7856.028122526994
400,2016-05-20,7792.200195,7812.399901999999,7735.75,7749.700195,7749.700195,157000.0,7898.974091023137
401,2016-05-23,7813.950195,7820.600098000001,7722.200195,7731.049805,7731.049805,172000.0,7938.906363734117
402,2016-05-24,7738.049805,7761.549805,7715.799805,7748.850098000001,7748.850098000001,147000.0,7970.505468629243
403,2016-05-25,7811.799805,7941.200195,7809.299805,7934.899901999999,7934.899901999999,176200.0,8000.426143825066
404,2016-05-26,7974.450195,8083.0,7948.5,8069.649901999999,8069.649901999999,264300.0,8031.643865421485
405,2016-05-27,8081.950195,8164.200195,8077.049805,8156.649901999999,8156.649901999999,260900.0,8058.66614250413
406,2016-05-30,8166.5,8200.0,8150.799805,8178.5,8178.5,247400.0,8079.006665717826
407,2016-05-31,8209.849609,8213.599609,8134.299805,8160.100098000001,8160.100098000001,471000.0,8105.784312758136
408,2016-06-01,8179.200195,8215.349609,8171.049805,8179.950195,8179.950195,194400.0,8129.679383078403
409,2016-06-02,8156.899901999999,8229.5,8154.75,8218.950195,8218.950195,181700.0,8140.239415352917
410,2016-06-03,8246.200195,8262.0,8209.849609,8220.799805,8220.799805,379000.0,8144.498042445358
411,2016-06-06,8228.75,8234.700195,8186.049805,8201.049805,8201.049805,171600.0,8139.655478953165
412,2016-06-07,8235.549805,8294.950195,8216.400391,8266.450195,8266.450195,241900.0,8135.25471024557
413,2016-06-08,8285.5,8288.900391,8252.049805,8273.049805,8273.049805,174300.0,8145.446838639059
414,2016-06-09,8273.349609,8273.349609,8184.600098000001,8203.599609,8203.599609,174900.0,8144.775861690622
415,2016-06-10,8180.25,8265.599609,8162.850098000001,8170.049805,8170.049805,182200.0,8148.407909306247
416,2016-06-13,8102.25,8125.25,8063.899901999999,8110.600098000001,8110.600098000001,169700.0,8161.278207976784
417,2016-06-14,8134.399901999999,8134.950195,8069.5,8108.850098000001,8108.850098000001,145500.0,8169.652805551529
418,2016-06-15,8139.399901999999,8213.200195,8123.149901999999,8206.599609,8206.599609,169800.0,8174.516718329882
419,2016-06-16,8180.649901999999,8180.649901999999,8074.450195,8140.75,8140.75,189200.0,8188.221500711326
420,2016-06-17,8176.649901999999,8195.25,8135.799805,8170.200195,8170.200195,166600.0,8173.989871752566
421,2016-06-20,8115.75,8244.150391,8107.350098000001,8238.5,8238.5,168600.0,8162.662775073628
422,2016-06-21,8255.400391,8257.25,8202.150391,8219.900391,8219.900391,137000.0,8157.6895354916805
423,2016-06-22,8213.650391,8238.349609,8153.25,8203.700195,8203.700195,136100.0,8164.305316135726
424,2016-06-23,8201.150391,8285.599609,8188.299805,8270.450195,8270.450195,154100.0,8181.9402709734795
425,2016-06-24,8029.100098000001,8100.700195,7927.049805,8088.600098000001,8088.600098000001,297600.0,8202.855890691555
426,2016-06-27,8039.350098000001,8120.649901999999,8039.350098000001,8094.700195,8094.700195,162500.0,8226.833648449903
427,2016-06-28,8096.049805,8146.350098000001,8086.850098000001,8127.850098000001,8127.850098000001,170400.0,8242.421726528488
428,2016-06-29,8173.100098000001,8212.400391,8157.649901999999,8204.0,8204.0,147000.0,8256.061535738703
429,2016-06-30,8260.25,8308.150391,8242.099609,8287.75,8287.75,279400.0,8265.652772776031
430,2016-07-01,8313.049805,8356.75,8308.650391,8328.349609,8328.349609,165500.0,8294.54528966517
431,2016-07-04,8376.75,8398.450195,8364.700195,8370.700195,8370.700195,154200.0,8326.903077570145
432,2016-07-05,8379.299805,8381.450195,8319.950195,8335.950195,8335.950195,139000.0,8354.416923631552
433,2016-07-07,8342.0,8361.950195,8317.700195,8337.900391,8337.900391,155500.0,8384.500220255617
434,2016-07-08,8350.0,8353.299805,8287.549805,8323.200195,8323.200195,137900.0,8406.914530361957
435,2016-07-11,8413.349609,8475.25,8407.049805,8467.900391,8467.900391,149800.0,8421.455339595963
436,2016-07-12,8502.599609,8526.599609,8479.200195,8521.049805,8521.049805,183600.0,8436.754548939398
437,2016-07-13,8540.450195,8550.25,8493.549805,8519.5,8519.5,195500.0,8455.196700376628
438,2016-07-14,8515.75,8571.400391,8500.700195,8565.0,8565.0,153900.0,8463.03997303711
439,2016-07-15,8565.450195,8594.799805,8510.049805,8541.400391,8541.400391,221700.0,8474.205719031808
440,2016-07-18,8564.049805,8587.099609,8494.349609,8508.700195,8508.700195,164300.0,8497.269243598694
441,2016-07-19,8514.299805,8540.049805,8476.700195,8528.549805,8528.549805,167900.0,8510.609407513166
442,2016-07-20,8515.450195,8569.900391,8512.549805,8565.849609,8565.849609,160300.0,8525.636607154143
443,2016-07-21,8582.700195,8585.25,8503.450195,8510.099609,8510.099609,150000.0,8545.731349703552
444,2016-07-22,8519.650391,8548.950195,8489.799805,8541.200195,8541.200195,143200.0,8558.984014031617
445,2016-07-25,8519.950195,8641.150391,8517.200195,8635.650391,8635.650391,150000.0,8570.064841312816
446,2016-07-26,8633.75,8644.900391,8577.150391,8590.650391,8590.650391,154800.0,8577.612776982414
447,2016-07-27,8599.400391,8665.0,8572.049805,8615.799805,8615.799805,184100.0,8572.932324413498
448,2016-07-28,8636.950195,8674.700195,8625.25,8666.299805,8666.299805,233500.0,8569.813365068712
449,2016-07-29,8668.299805,8670.349609,8631.150391,8638.5,8638.5,157000.0,8586.004368773181
450,2016-08-01,8654.299805,8711.299805,8590.5,8636.549805,8636.549805,188400.0,8603.910831662726
451,2016-08-02,8647.450195,8687.200195,8611.400391,8622.900391,8622.900391,169400.0,8614.530712853766
452,2016-08-03,8635.200195,8635.450195,8529.599609,8544.849609,8544.849609,163000.0,8608.926297446085
453,2016-08-04,8599.950195,8601.400391,8518.150391,8551.099609,8551.099609,164700.0,8606.529739382358
454,2016-08-05,8600.200195,8689.400391,8590.150391,8683.150391,8683.150391,157900.0,8611.675463042022
455,2016-08-08,8712.849609,8723.5,8697.599609,8711.349609,8711.349609,172600.0,8613.443226178877
456,2016-08-09,8727.799805,8728.349609,8638.200195,8678.25,8678.25,200100.0,8621.987051010467
457,2016-08-10,8686.700195,8690.099609,8564.599609,8575.299805,8575.299805,173600.0,8628.403242437544
458,2016-08-11,8572.799805,8601.150391,8540.049805,8592.150391,8592.150391,189200.0,8628.509977946465
459,,,,,,,,8629.094210954112
460,2016-08-16,8670.25,8682.349609,8600.450195,8642.549805,8642.549805,224800.0,8632.123581532096
461,2016-08-17,8639.799805,8667.099609,8603.599609,8624.049805,8624.049805,174100.0,8626.420240598938
462,2016-08-18,8648.849609,8690.700195,8645.049805,8673.25,8673.25,164300.0,8618.724464084804
463,2016-08-19,8694.299805,8696.599609,8647.099609,8666.900391,8666.900391,191900.0,8617.113854215546
464,2016-08-22,8667.0,8684.849609,8614.0,8629.150391,8629.150391,152300.0,8635.290390613325
465,2016-08-23,8628.349609,8642.150391,8580.0,8632.599609,8632.599609,187500.0,8656.848934097135
466,2016-08-24,8648.5,8661.049805,8620.900391,8650.299805,8650.299805,149600.0,8673.677713654688
467,2016-08-25,8668.849609,8683.049805,8583.650391,8592.200195,8592.200195,213100.0,8693.102381846877
468,2016-08-26,8614.349609,8622.950195,8547.549805,8572.549805,8572.549805,147500.0,8728.802041583038
469,2016-08-29,8583.75,8622.0,8543.75,8607.450195,8607.450195,129700.0,8755.823206356888
470,2016-08-30,8646.75,8750.599609,8642.25,8744.349609,8744.349609,150200.0,8783.919891163048
471,2016-08-31,8754.049805,8819.200195,8754.049805,8786.200195,8786.200195,362200.0,8795.745648854041
472,2016-09-01,8793.599609,8813.25,8759.950195,8774.650391,8774.650391,238900.0,8784.296214589178
473,2016-09-02,8796.349609,8824.099609,8768.200195,8809.650391,8809.650391,191500.0,8776.053842362151
474,2016-09-06,8852.700195,8950.849609,8848.450195,8943.0,8943.0,195600.0,8771.267551310415
475,2016-09-07,8968.700195,8968.700195,8913.349609,8917.950195,8917.950195,290100.0,8772.493559551785
476,2016-09-08,8915.5,8960.349609,8896.0,8952.5,8952.5,217200.0,8777.62310690153
477,2016-09-09,8934.299805,8939.150391,8858.700195,8866.700195,8866.700195,175900.0,8777.377004629883
478,2016-09-12,8732.950195,8746.950195,8699.400391,8715.599609,8715.599609,184500.0,8777.344631254187
479,2016-09-14,8710.650391,8739.849609,8688.900391,8726.599609,8726.599609,184300.0,8790.216854646447
480,2016-09-15,8743.849609,8751.950195,8704.349609,8742.549805,8742.549805,145400.0,8796.121561839813
481,2016-09-16,8780.849609,8847.650391,8750.5,8779.849609,8779.849609,265800.0,8785.682739434125
482,2016-09-19,8788.450195,8824.299805,8774.200195,8808.400391,8808.400391,131700.0,8774.356689657823
483,2016-09-20,8816.099609,8816.450195,8759.299805,8775.900391,8775.900391,136500.0,8770.184361278134
484,2016-09-21,8790.299805,8826.849609,8757.299805,8777.150391,8777.150391,148800.0,8744.622309666973
485,2016-09-22,8873.349609,8893.349609,8837.799805,8867.450195,8867.450195,172800.0,8725.554892714548
486,2016-09-23,8880.75,8885.200195,8820.299805,8831.549805,8831.549805,185900.0,8727.34699504104
487,2016-09-26,8807.900391,8809.549805,8715.099609,8723.049805,8723.049805,164000.0,8733.318908749463
488,2016-09-27,8748.900391,8768.5,8690.5,8706.400391,8706.400391,151400.0,8734.83766392811
489,2016-09-28,8711.200195,8767.049805,8703.150391,8745.150391,8745.150391,165500.0,8731.225112652666
490,2016-09-29,8792.700195,8800.650391,8558.25,8591.25,8591.25,372900.0,8726.421469273713
491,2016-09-30,8581.5,8637.150391,8555.200195,8611.150391,8611.150391,181700.0,8723.904088663183
492,2016-10-03,8666.150391,8745.200195,8635.0,8738.099609,8738.099609,137300.0,8702.396305854156
493,2016-10-04,8770.0,8783.650391,8736.099609,8769.150391,8769.150391,184300.0,8685.39688944642
494,2016-10-05,8806.349609,8806.950195,8731.400391,8743.950195,8743.950195,157200.0,8661.82596109693
495,2016-10-06,8768.700195,8781.150391,8684.650391,8709.549805,8709.549805,163600.0,8664.12230822594
496,2016-10-07,8721.700195,8723.700195,8663.799805,8697.599609,8697.599609,150400.0,8663.404779765091
497,2016-10-10,8735.349609,8745.799805,8703.950195,8708.799805,8708.799805,108400.0,8668.547009941507
498,2016-10-13,8671.5,8681.549805,8541.349609,8573.349609,8573.349609,212300.0,8672.047409235578
499,2016-10-14,8594.0,8604.450195,8549.799805,8583.400391,8583.400391,162800.0,8677.319235773351
500,2016-10-17,8612.950195,8615.400391,8506.150391,8520.400391,8520.400391,197400.0,8679.316459948588
501,2016-10-18,8556.049805,8685.099609,8555.900391,8677.900391,8677.900391,216600.0,8670.16410852736
502,2016-10-19,8697.5,8698.75,8636.700195,8659.099609,8659.099609,172100.0,8662.319235880595
503,2016-10-20,8693.349609,8727.0,8678.299805,8699.400391,8699.400391,161000.0,8658.845059326224
504,2016-10-21,8708.599609,8709.099609,8652.049805,8693.049805,8693.049805,157300.0,8654.18862227962
505,2016-10-24,8709.849609,8736.950195,8684.150391,8708.950195,8708.950195,157100.0,8634.161676239675
506,2016-10-25,8721.700195,8722.650391,8663.450195,8691.299805,8691.299805,189800.0,8612.845750348293
507,2016-10-26,8657.299805,8657.299805,8596.599609,8615.25,8615.25,219300.0,8587.26064315568
508,2016-10-27,8607.099609,8624.849609,8550.25,8615.25,8615.25,242800.0,8574.373380562012
509,2016-10-28,8625.0,8653.75,8581.75,8638.0,8638.0,175500.0,8569.970012624583
510,2016-11-01,8653.150391,8669.599609,8614.5,8626.25,8626.25,165000.0,8550.260010821072
511,2016-11-02,8542.799805,8549.5,8504.849609,8514.0,8514.0,155300.0,8546.758580703776
512,2016-11-03,8499.849609,8537.650391,8476.150391,8484.950195,8484.950195,170500.0,8510.978755603237
513,2016-11-04,8503.599609,8504.0,8400.25,8433.75,8433.75,224800.0,8453.47467551706
514,2016-11-07,8535.75,8535.849609,8481.450195,8497.049805,8497.049805,172800.0,8404.63545015748
515,2016-11-08,8540.0,8559.400391,8480.099609,8543.549805,8543.549805,195700.0,8358.25184227784
516,2016-11-09,8067.5,8476.200195,8002.25,8432.0,8432.0,314300.0,8317.658735952435
517,2016-11-10,8555.599609,8598.450195,8510.700195,8525.75,8525.75,263100.0,8262.150359102086
518,2016-11-11,8456.650391,8460.599609,8284.950195,8296.299805,8296.299805,266900.0,8225.028851373218
519,2016-11-15,8284.849609,8288.549805,8093.200195,8108.450195,8108.450195,359200.0,8197.638987605616
520,2016-11-16,8205.650391,8210.049805,8089.399901999999,8111.600098000001,8111.600098000001,269500.0,8164.476275090528
521,2016-11-17,8105.100098000001,8151.25,8060.299805,8079.950195,8079.950195,191300.0,8157.308207934739
522,2016-11-18,8097.549805,8128.950195,8048.299805,8074.100098000001,8074.100098000001,161200.0,8152.9641642297765
523,2016-11-21,8102.100098000001,8102.450195,7916.399901999999,7929.100098000001,7929.100098000001,218800.0,8151.419269625522
524,2016-11-22,7989.149901999999,8019.049805,7938.149901999999,8002.299805,8002.299805,210200.0,8161.859373964733
525,2016-11-23,8051.200195,8055.200195,7973.100098000001,8033.299805,8033.299805,181000.0,8166.293804969771
526,2016-11-24,8011.799805,8024.850098000001,7952.549805,7965.5,7965.5,260500.0,8154.9375192598045
527,2016-11-25,8007.950195,8122.25,7976.75,8114.299805,8114.299805,177900.0,8151.196445079832
528,2016-11-28,8080.649901999999,8146.5,8066.5,8126.899901999999,8126.899901999999,189700.0,8150.0469389255695
529,2016-11-29,8131.549805,8197.349609,8128.700195,8142.149901999999,8142.149901999999,189700.0,8143.190205507631
530,2016-11-30,8172.149901999999,8234.25,8139.25,8224.5,8224.5,248000.0,8157.998691720825
